0.2,0
0.198422940262896,0.0250666467128608
0.193716632225726,0.049737977432971
0.18595529717765,0.0736249105369356
0.175261336008773,0.0963507348203431
0.161803398874989,0.117557050458495
0.145793725484282,0.136909421185738
0.127484797949738,0.154102648555158
0.107165358995799,0.168865585100403
0.0851558583130145,0.180965410493204
0.0618033988749895,0.190211303259031
0.0374762629171449,0.196457450145738
0.0125581039058627,0.199605345685654
-0.0125581039058627,0.199605345685654
-0.037476262917145,0.196457450145738
-0.0618033988749895,0.190211303259031
-0.0851558583130145,0.180965410493204
-0.107165358995799,0.168865585100403
-0.127484797949738,0.154102648555158
-0.145793725484282,0.136909421185738
-0.161803398874989,0.117557050458495
-0.175261336008773,0.096350734820343
-0.18595529717765,0.0736249105369356
-0.193716632225726,0.049737977432971
-0.198422940262896,0.0250666467128608
-0.2,2.44929359829471e-17
-0.198422940262896,-0.0250666467128608
-0.193716632225726,-0.0497379774329709
-0.18595529717765,-0.0736249105369355
-0.175261336008773,-0.096350734820343
-0.161803398874989,-0.117557050458495
-0.145793725484282,-0.136909421185738
-0.127484797949738,-0.154102648555158
-0.107165358995799,-0.168865585100403
-0.0851558583130146,-0.180965410493204
-0.0618033988749895,-0.190211303259031
-0.0374762629171451,-0.196457450145738
-0.0125581039058626,-0.199605345685654
0.0125581039058626,-0.199605345685654
0.0374762629171448,-0.196457450145738
0.0618033988749894,-0.190211303259031
0.0851558583130145,-0.180965410493204
0.107165358995799,-0.168865585100403
0.127484797949738,-0.154102648555158
0.145793725484282,-0.136909421185738
0.161803398874989,-0.117557050458495
0.175261336008773,-0.0963507348203431
0.18595529717765,-0.0736249105369356
0.193716632225726,-0.0497379774329711
0.198422940262896,-0.0250666467128609
0.2,-4.89858719658941e-17
